date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2025.02.27,5점만점에 1점,"복합성, 여름쿨톤, 모공, 미백",,한달이상사용,[옵션] 21 그레이프 밤,향 별루 여쿨은 색별루 딥해요 한번쓰고 손이 안가요..ㅠㅠ,2,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,여름쿨톤
2025.02.07,5점만점에 1점,"트러블성, 봄웜톤, 잡티, 트러블",,,[옵션] 10 베어 애프리콧,"탁하지 않은 색상이 마음에 들어서 샀는데.. 너무 건조해요
처음 발랐을 때만 광이 돌고 뭐 먹은 것도 아니고 가만히 있었는데 한 1시간만 지나도 물틴트 바른 것처럼 입술이 쩍쩍 갈라져요,,",0,아주 만족해요,예상보다 짧아요,보통이에요,매트해요,봄웜톤
2025.04.03,5점만점에 1점,,,한달이상사용,[옵션] [기획세트] 23 피치 피치 미,너무 허애요..요거트현상도 심하고 착색이 너무진하게돼서 그냥 아줌마입술,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2025.04.03,5점만점에 1점,,,한달이상사용,[옵션] [단품]23 피치 피치 미,롬앤은 상세페이지랑 발색사징이너무다른것같긔 피치피치미도;;;0,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.31,5점만점에 1점,여름쿨톤,,한달이상사용,[옵션] [어워즈한정기획] 03 베어 그레이프,"촉촉한건 좋은데 색이 제 입술색이랑 똑같아서 바른줄 모르겠어요 ㅠ
입술 완전 색 없는 사람이 써야할듯,,
이거 색 예쁘다해서 기대하면서 샀는데 별로임,,,",0,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요,여름쿨톤
2025.03.05,5점만점에 1점,,,,[옵션] [기획세트] 23 피치 피치 미,"와... 사진에 보이는것보다 훨씬 쿨한 느낌이예요..
봄웜라이트라 발색사진 보자마자 이야 이거다! 하고 샀는데 왠걸.. 여쿨립이ㅠㅠㅠ
딱 열자마자 딸기우유 색깔보고 살짝 놀라긴했는데 입술에 올리고 거울보고 둥둥 뜬 노란 제 얼굴에 더 놀랬어요^^...
엄마한테 드리려구요...",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2025.03.04,5점만점에 1점,"건성, 봄웜톤, 트러블",,,[옵션] 10 베어 애프리콧,"진짜 죽인다 롬애이거 색 ㅈㄴ 쿨톤임
봄웜들 절대 사지마 사지마",0,아주 만족해요,보통이에요,보통이에요,보통이에요,봄웜톤
2025.02.26,5점만점에 1점,"건성, 미백, 민감성",,한달이상사용,[옵션] [올리브영단독]포멜로 스킨,"이거 정말 당황스러워요..
어떤 유투버분이
찰떡같이 잘어울려서 삿는데
제가 ..바르니까 왠 팥죽",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2025.02.24,5점만점에 1점,"건성, 가을웜톤",,한달이상사용,[옵션] 17 다크 코코넛,"전에도 써봤다가 별로여서 버렸는데 뭐여러가지 리뉴얼됐다길래 다시 샀더니 여전히별로
왜 가을딥추천템인지는알것같은데 제품력이 꽝",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요,가을웜톤
2025.02.24,5점만점에 1점,"건성, 가을웜톤",,한달이상사용,[옵션] 22 도토리 밤,항상생각하는거지만 롬앤은 제품력에비해너무 유명한거같다는생각이듦!!:) 이건 절대 웜톤템은아님. 적어도 가을딥에겐 그렇습니다. 쳐박아두는중 ㅋㅋ... 착색핑크로됨,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요,가을웜톤
2025.02.21,5점만점에 1점,"복합성, 쿨톤, 각질, 다크서클",,한달이상사용,[옵션] 05 쥬쥬브,시간이 지나면 광채가 날라감 첫발색은 살짝 웜하나 착색컬러가 너무 쿨함 난 착ㅈ색 개인적으로 안좋아해서 ㅂㄹ,0,다소 아쉬워요,지속이 오래돼요,보통이에요,보통이에요,쿨톤
2024.12.15,5점만점에 1점,"지성, 여름쿨톤, 각질, 모공",,,[옵션] [어워즈한정기획] 03 베어 그레이프,"에휴 만들 거면 제대로 만드세요
증정품이 안 열려서 교환 받았는데 교환 받은 것도 안 열리면 어쩌자는 겁니까..
남친한테 부탁해서 겨우 열었어요
제가 악력이 45인데 이걸 못 열게 만든 거면 어떻게 만들어야 이렇게 되나요
발색도 약해지고 착색도 아예 안되고..
잘 나가는 걸 왜 리뉴얼한 건지도 모르겠네요
예전 베어그레이프가 훨씬 예뻐요",1,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요,여름쿨톤
2024.11.14,5점만점에 1점,"중성, 쿨톤, 각질, 모공",,,[옵션] 22 도토리 밤,"진짜..왜 리뉴얼했는지...
업그레이드가 아니고 다운그레이드.

우선 착색이 입술 안쪽 각질에만 되고, 시간이 지날수록 색은 더 휘발됨.(입술 안쪽 각질에는 거뭇하게 색이 남음. 이거 없애려면 각질 다 뜯어먹어야만하는거 알죠?)

그렇다고 첫발색이 고르고 이쁘게 되냐? 그것도 아님.
첫 발색부터가 얼룩덜룩이고,
광이라고 올라오는게 예전처럼 물먹탕후루광이 아니라
옛날식 물틴트 바르고 삼겹살 먹은거처럼 기름진 광이 돎.

리뉴얼 케이스 보면 좀 도톰 립 표현을 말하고싶었던거같은데,
예전보다도 두께감 없이 얇으며 발림성이 진짜 똥임.
색표현이 고르지도 않고, 지속력은 꽝이고, 착색은 얼룩덜룩, 입술 컨디션도 각질일어나는데, 도대체 뭘 위해 이런걸 만든거냐
하나만 살걸 괜히 믿고 세컬러나 샀고 돈 낭비 잘 했다.

약 15년전 학생용 화장품 처음 나왔을때 그시절 싸구려 물틴트 바른 느낌입니다..매우 실망

그냥 이전꺼나 단종 안되었음 좋겠네요 예전거 계속 있으면 그거나 쓰게

나 쥬시랑 롬앤 진짜 좋아해서 일케 많이 샀거든요...저거ㅠ말고 새걸로 쟁여둔거도 있음..
보고있어요 롬앤? 돌려줘요 전 쥬시래스팅..ㅎ..롬앤을 먹여살리던 상품이에요 다시 돌려놔...ㅋ;;;",13,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,쿨톤
2024.11.14,5점만점에 1점,,,,[옵션] 04 피그 피그,피그피그 N통째 이용중인 찐팬이에요 ㅠ 한번 사면 2개 3개씩 쟁여놓는데 이번에 리뉴얼 된거... 색이 핑크끼가 많이 돌아요... 왜 색 다르게 하나요 통 리뉴얼되고 용량 줄은거 까지는 괜찮아요 진심 근데 왜 색이 달라지냐구요ㅠㅠ 색은 그대로여야 되는거 아닌가요 입술에 발색해도 확실히 리뉴얼된게 핑크기가 더 많아요 이건 아니에요 진짜 정말 제발 색 되돌려 주세요ㅠㅠ 제발 .. 색 비교 사진 첨부합니다 왼쪽이 리뉴얼 오른쪽이 구버전이에요.. 롬앤님 ㅠㅠ 찬양하는 롬앤님 색 다시 되돌려 주세요....,7,다소 아쉬워요,보통이에요,다소 아쉬워요,아주 촉촉해요,
2024.11.09,5점만점에 1점,,427.0,,[옵션] [올리브영단독]01 포멜로 스킨,"뭐?
쥬시래스팅 리뉴얼?!
소식을 듣고 이번에도 못 참고 사버렸으나...입술에 자극감이 여전히 있네요. 입술이 따가워요.

롬앤이 색상이나 입술 표현의 새로운 틴트의 장을 열어줬지만 제품력이 점점 떨어지는 것 같아서 정말 아쉬워요.

덧바르면 팥죽색이 되는 현상은 어떻게 할 수 없나봐요. ㅏㅏ..애증의 롬앤🫠

💦바른 색에서 5분 좀 안되서 보라끼 낭낭해져요.
웬만해서 롬앤 언니브랜드 누즈께 입술도 안아프고 색이 변해버리지도 않는듯.",8,보통이에요,보통이에요,보통이에요,보통이에요,
2024.11.02,5점만점에 1점,"복합성, 겨울쿨톤, 블랙헤드, 잡티",,,[옵션] [올리브영단독]06 필링 앵두,"기존에 필링앵두 잘 쓰시던분들 주목‼️❗️

리뉴얼되고 색상 달라졌어요
필링앵두 인생템이라 두개나 샀는데...
원래는 톤 차분하면서도 분위기 있는 앵두색이였는데
지금은 어착핑(어차피 착생은 핑크)가 되었네요ㅋㅋㅋㅋ 기존보다 더 핑키하고 밝아짐...하 ㄱㅡ

리뉴얼했는데 지속력이나 발색 면에서 큰 차이를 못느끼겠어요ㅜㅜ 광택...글쎄요...
양도 엄청 쪼금씩 묻어나와서... 제품페이지처럼 바르려면 5번은 발라야할듯ㅋㅋ

색 달라져서 화나요... 드라마틱한 변화도 없는데 왜 리뉴얼했는지... 필링앵두 리뉴얼 전 재고 있으면 싸게 팔아주세요 제가 다 사갈게요...",22,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,겨울쿨톤
2023.11.04,5점만점에 1점,,,,[옵션] 베어 베리 스무디,"롬앤 쥬시 래스팅 라인 너무 좋아하고 평소 애용중
최애 제품 체리밤 / 상세페이지 발색력 보고 구매

[ 한 줄 요약 ]
- 상세페이지 발색력 아무리 해도 안 나옴

립 베이스 , 컨실러 , 쿠션 , 파데 등 사용해서 입술 색 최대한 죽이고 올리면 갈라짐 + 베이스랑 대환장 각질 파티 시작..
베이스로 깔고 시간 지날수록 껍질 벗겨지듯 벗겨짐
어떻게든 살려보고 싶고 같이 사용해 보고 싶어서 베이스로 깔고 밀착력 좋은 립 제품 사용했으나 1시간도 안 감..

사진 사용한 제품
롬앤 베어 베리 스무디 / 롬앤 퍼지 / 롬앤 체리밤
-> 아무 것도 안 먹었을 때 지속 1시간",6,보통이에요,보통이에요,보통이에요,보통이에요,
2023.03.09,5점만점에 1점,,,,[옵션] 베어 피그,"기대를 너무했던걸까여..... 롬앤 퍼지틴트쓰고 맘에 들어서 1도 의심없이 샀는데 끈적임도 촉촉1도 없이 끈적이기만하고 텁텁하게 마르는데
발색이야 내 입술색이랑 안맞아서 맘에. 안든다 쳐도 제품력이 너무 살망쓰.... 그래도 롬앤 한올마스카라랑. 브로우 섀도우 등등 잘쓰고있어요 이것만 안맞아 ㅜㅜ",0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2022.09.20,5점만점에 1점,"민감성, 웜톤, 각질, 모공",,한달이상사용,[옵션] 파파야 잼,"매트파지먼 갑자기 촉촉스가 땡겨서 찾아보다가 구매한 제품인데요! 다들 롬앤 저렴하고 제품력 너무 좋고 색감 맛집이라고 하더라구요! 저도 롬앤 색조 써봤어서 한번 구매해봤는데 이 제품은 많이 아쉬웟어요ㅜㅠ
촉촉립도 제가 잘 쓰는 촉촉한 제품이 있는데 이건 제형 자체가 뭔가 걷도는 느낌?? 그래서 발림성이 저랑 안맞아서 거의 손이 안가는 것 같아요ㅎㅎ 색감은 예쁜데 입술색이 진한편이라 입술에 올리니까 발색도 잘 안나오고 지속력도 별로 좋지 않아서 마스크나 휴지에도 잘 묻어나는 편이고 착색있는거 좋아하는데 착색도 없는편이라 그것도 아쉬웠습니다! 괜찮았던 점은 향인데요! 새콤달콤같은 향이 나서 바를때 기분은 좋아요ㅎㅎ 세일할때 사서 저렴하게 잘샀네 했는데 막상 손이 안가서 잘 산것 같지는 않네요ㅜㅠ

🤍좋은 점
새콤달콤한 향
저렴한 가격

🖤아쉬운 점
발림성
지속력
착색없음",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요,웜톤
2025.02.03,5점만점에 1점,,,,[옵션] 08 핑크 펌킨,"롬앤 틴트 자주 구매하는데
사자마자 팁이 빠지는 건 처음이네요..;;;;
쓰지도 못하고 빠져서 최악입니다",2,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요,
2025.04.05,5점만점에 1점,,,,[옵션] [단품]03 베어 그레이프,이거 진짜 베어그래이프가 레알이뻐요진짜 ㅜㅝㅠ굿굿듣드,0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.31,5점만점에 1점,"중성, 겨울쿨톤",,한달이상사용,[옵션] 28 설화 딸기,변색 심하긔 요플레현상 때문에 단독 사용시 친구들이 놀리긔ㅋ 이걸 본 여자라면 뒤로가기 누르고 이 돈으로 2인 엽떡 사드시긔,0,보통이에요,보통이에요,보통이에요,보통이에요,겨울쿨톤
2025.03.07,5점만점에 1점,"복합성, 가을웜톤, 각질, 다크서클",,,[옵션] 14 아몬드 로즈,"롬앤은 착색이 쿨해도 너무 쿨해서 잘 찾지 않게 되는 브랜드
리뉴얼 된 버전도 전혀 개선이 안 되는 듯..",0,보통이에요,보통이에요,보통이에요,보통이에요,가을웜톤
2025.02.24,5점만점에 1점,"건성, 웜톤, 다크서클, 민감성",,,[옵션] [어워즈한정기획] 03 베어 그레이프,"색은 예쁜데
알러지반응이 너무 심하네요...
성분 개선 시급",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요,웜톤
2025.02.10,5점만점에 1점,"트러블성, 여름쿨톤, 트러블",,한달이상사용,[옵션] [어워즈한정기획] 03 베어 그레이프,처음 샀을 때 쇠냄새 같은 향취가 있긴 했는데 지금은 날아가고 없습니다. 그래도 재구매 의사가 있진 않아요. 양은 줄이고 색은 바뀌고 지속력이 긴 것 같지 않습니다.,0,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요,여름쿨톤
2024.12.15,5점만점에 1점,"지성, 여름쿨톤",,,[옵션] [단품]23 피치 피치 미,"🩵본인 봄웜라 여쿨라 중간 너무 쿨함 착색 촌스러운 찐 핫핑크색 라이트톤들이 바르면 기절함,,,
🩵지속력...라이트한 그 색감 지속력은 없음 바르고 좀만 지나도 회끼돌면서 핫핑크로 변함 처음 라이트한 색감은 예쁜데 여전히 첫 발색 지속 못함
🩵광 별로 안예쁨 입술 갈라지는 아주 살짝 촉?매트?느낌으로 남음
🩵리뉴얼 하면서 이것저것 개선했다는데 개선된거 없음 착색 여전히 구림 자속력 여전히 구림 광 여전히 구림 그 와중에 용량 줄이고 기존 컬러들 색상 바꿔놓고 고객 문의는 듣고싶은것만 들어놓고 소통하는 롬앤 어쩌구 하면서 이미지만 계속 추락 시키고 있음
🩵용량,광,착색,지속력 그냥 립의 기본기인데 전부 충족이 안되니 다 개선해야하는데 개선할 의지도 안보여서 허망함 그래도 기존컬러들은 이것저것 덧바르든 지우든해서라도 꾸준히 써왔는데 이번에 이렇게 되니 전체적으로 롬앤 제품 자체에 재구매 의사 없을듯",3,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요,여름쿨톤
2024.11.15,5점만점에 1점,"복합성, 봄웜톤, 각질, 다크서클",,,[옵션] [단품] 20 쥬쥬 피그,"⭐️롬앤의 고질적인 문제점 [상세페이지 컬러랑 실발색이랑 차이가 너무 난다]⭐️

쥬쥬피그..? 그냥 핫핑크입니다🙂‍↔️ 노-답
베어그레이프에 더 가까운 빼박 쿨톤 컬러
덧바를수록 플럼끼가 올라오는 플.럼.핑.크!
개코님 채널보면 cs를 비롯해서 리뷰도 되게 꼼꼼히
모니터링 하신다는데 롬앤 브랜드 첫출시부터
늘~반복되는 이슈인데 개선이 안되는걸보면
그런것도 아닌 것 같아요.

용량도 줄이고 가격도 이만큼 올렸으면 돈주고 샀는데 실발색이랑 너무 달라서 쓰지도 못하고 버리게되는 어처구니없는 일은 생기지 말아야한다고 생각해요🤔 저만 이런게아니라
제 동생도 같이 샀는데 똑-같",39,다소 아쉬워요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,봄웜톤
2024.09.11,5점만점에 1점,,,,[옵션] 베어 애프리콧,진짜 리뷰 웬만해서는 안남기고 어떤 립을 발라도 멀정했던 사람인데 이거는 바르자마자 입술이 너무 땡기고 아파요. 제품 자체에 플럼핑 효과있는줄 알았는데 그건 아닌거같고 밑에 리뷰들 찾아보니깐 저같은 분들 꽤 있는거같은데 진짜 비추에요. 근데 개빡치는건 색깔은 이뻐서 더 화나요 ㅠ 롬앤 개선좀해주세요,10,보통이에요,보통이에요,보통이에요,보통이에요,
2024.06.03,5점만점에 1점,"트러블성, 가을웜톤, 트러블",,,[옵션] 다크 코코넛,"별로 안촉촉해요! 바를때만 조금 촉촉한가? 싶다가
금방 사라지고 광이 별로 없어요
시간 지나니 입술은 약간 미끌거리는데 오히려 건조해지는 느낌이랄까요

상세페이지 발색샷이랑 색도 엄청 달라요ㅠ
잇도토리랑 엄청 고민하다가 산건데 톤이랑도 안맞음...

가을딥 추천템이라고 분명 그랬는데,, 으음,, 안예뻐요
딥한 브라운 색인줄 알았지만 입술에 올리니 오묘하게 쿨한 색이나와요
약간 브라운 섞인 보라색같달까??",2,다소 아쉬워요,보통이에요,보통이에요,보통이에요,가을웜톤
